asset_id;parent_asset_id;department_id;department_name
90673;90673;0222;POLICE
90674;90674;0222;POLICE
90676;90676;0233;TRANS & ENGR
90677;90677;0311;WATER WORKS
90678;90678;0311;WATER WORKS
90679;90679;0190;RECREATION
90680;90680;0311;WATER WORKS
90681;90681;0311;WATER WORKS
90682;90682;0190;RECREATION
90684;90684;0190;RECREATION
90685;90685;0400;M.S.D.
90686;90686;0400;M.S.D.
90688;90688;0400;M.S.D.
90689;90689;0400;M.S.D.
90690;90690;0222;POLICE
90691;90691;0222;POLICE
90692;90692;0222;POLICE
90693;90693;0222;POLICE
90694;90694;0222;POLICE
90696;90696;0300;WATER WORKS
90697;90697;0300;WATER WORKS
90698;90698;0300;WATER WORKS
90699;90699;0300;WATER WORKS
90700;90700;0300;WATER WORKS
90701;90701;0225;POLICE INVESTIGATIONS BUREAU
90702;90702;0222;POLICE
90704;90704;0225;POLICE INVESTIGATIONS BUREAU
90705;90705;0225;POLICE INVESTIGATIONS BUREAU
90706;90706;0225;POLICE INVESTIGATIONS BUREAU
90730;90730;0222;POLICE
90780;90780;0222;POLICE
90781;90781;0222;POLICE
90782;90782;0222;POLICE
90796;90796;0200;PARK DEPARTMENT
90805;90805;0300;WATER WORKS
90811;90811;0400;M.S.D.
90812;90812;0300;WATER WORKS
90814;90814;0400;M.S.D.
90815;90815;0400;M.S.D.
90816;90816;0400;M.S.D.
90817;90817;0400;M.S.D.
90818;90818;0300;WATER WORKS
90819;90819;0252;TRAFFIC AND ROAD DIV
90820;90820;0190;RECREATION
90821;90821;0190;RECREATION
90822;90822;0190;RECREATION
90823;90823;0400;M.S.D.
90824;90824;0190;RECREATION
90825;90825;0400;M.S.D.
90826;90826;0400;M.S.D.
90827;90827;0400;M.S.D.
90828;90828;0400;M.S.D.
90829;90829;0400;M.S.D.
90831;90831;0400;M.S.D.
90834;90834;0222;POLICE
90836;90836;0255;CITY FACILITY MAINT
90837;90837;2441;FLEET SERVICES
90838;90838;0222;POLICE
90839;90839;0400;M.S.D.
90840;90840;0190;RECREATION
90841;90841;0190;RECREATION
90842;90842;0272;FIRE DEPARTMENT SUPPORT
90843;90843;0222;POLICE
90844;90844;0200;PARK DEPARTMENT
90851;90851;0226;POLICE SUPPORT BUREAU
90856;90856;0253;OFFICE OF ENVIROMENT & SUSTAINABILITY
90859;90859;0253;NEIGHBORHOOD OPERATIONS
90862;90862;0253;NEIGHBORHOOD OPERATIONS
90863;90863;0252;TRAFFIC AND ROAD DIV
90864;90864;0252;TRAFFIC AND ROAD DIV
90865;90865;0252;TRAFFIC AND ROAD DIV
90866;90866;0252;TRAFFIC SERVICES
90868;90868;0200;PARK DEPARTMENT
90871;90871;0252;TRAFFIC AND ROAD DIV
90873;90873;0400;M.S.D.
90877;90877;0400;M.S.D.
90878;90878;0400;M.S.D.
90879;90879;0400;M.S.D.
90881;90881;0400;M.S.D.
90882;90882;0400;M.S.D.
90883;90883;0222;POLICE
90885;90885;0400;M.S.D.
90887;90887;0400;M.S.D.
90889;90889;0400;M.S.D.
90891;90891;0400;M.S.D.
90892;90892;0400;M.S.D.
90893;90893;0190;RECREATION
90895;90895;0190;RECREATION
90896;90896;0190;RECREATION
90897;90897;0190;RECREATION
90898;90898;0190;RECREATION
90902;90902;0252;TRAFFIC AND ROAD DIV
90950;90950;0300;WATER WORKS
90951;90951;0300;WATER WORKS
90952;90952;0300;WATER WORKS
90953;90953;0300;WATER WORKS
90954;90954;0300;WATER WORKS
90967;90967;0252;TRAFFIC AND ROAD DIV
90968;90968;0252;TRAFFIC AND ROAD DIV
90969;90969;0252;TRAFFIC AND ROAD DIV
90970;90970;0252;TRAFFIC AND ROAD DIV
90971;90971;0252;TRAFFIC AND ROAD DIV
90972;90972;0252;TRAFFIC AND ROAD DIV
90973;90973;0252;TRAFFIC AND ROAD DIV
90980;90980;0400;TRAFFIC AND ROAD DIV
91450;91450;0271;FIRE DEPARTMENT RESPONSE
91451;91451;0271;FIRE DEPARTMENT RESPONSE
91452;91452;0271;FIRE DEPARTMENT RESPONSE
91453;91453;0271;FIRE DEPARTMENT RESPONSE
91466;91466;0400;M.S.D.
91467;91467;0400;M.S.D.
91468;91468;0400;M.S.D.
91469;91469;0400;M.S.D.
91470;91470;0400;M.S.D.
91545;91545;0253;NEIGHBORHOOD OPERATIONS
91571;91571;0253;NEIGHBORHOOD OPERATIONS
91610;91610;0400;M.S.D.
91650;91650;0272;FIRE DEPARTMENT SUPPORT
91651;91651;0272;FIRE DEPARTMENT SUPPORT
91653;91653;0271;FIRE DEPARTMENT RESPONSE
91654;91654;0271;FIRE DEPARTMENT RESPONSE
91655;91655;0271;FIRE DEPARTMENT RESPONSE
91670;91670;0271;FIRE DEPARTMENT RESPONSE
91671;91671;0271;FIRE DEPARTMENT RESPONSE
91672;91672;0271;FIRE DEPARTMENT RESPONSE
91673;91673;0271;FIRE DEPARTMENT RESPONSE
91674;91674;0271;FIRE DEPARTMENT RESPONSE
91675;91675;0271;FIRE DEPARTMENT RESPONSE
91676;91676;0271;FIRE DEPARTMENT RESPONSE
91780;91780;0222;POLICE
91781;91781;0222;POLICE
91800;91800;0300;WATER WORKS
91915;91915;0300;WATER WORKS
91916;91916;0300;WATER WORKS
91917;91917;0300;WATER WORKS
91918;91918;0190;RECREATION
91919;91919;0300;WATER WORKS
91920;91920;0300;WATER WORKS
91921;91921;0271;FIRE DEPARTMENT RESPONSE
91940;91940;0252;TRAFFIC SERVICES
91950;91950;0252;TRAFFIC SERVICES
91951;91951;0300;WATER WORKS
92530;92530;2441;FLEET SERVICES
92630;92630;0253;NEIGHBORHOOD OPERATIONS
92670;92670;0400;M.S.D.
92671;92671;0400;M.S.D.
92674;92674;0300;WATER WORKS
92675;92675;0400;M.S.D.
92676;92676;0400;M.S.D.
92692;92692;0400;M.S.D.
92750;92750;0253;NEIGHBORHOOD OPERATIONS
92810;92810;0311;WATER WORKS
92811;92811;0300;WATER WORKS
92812;92812;0400;M.S.D.
92813;92813;0400;M.S.D.
92817;92817;0200;PARK DEPARTMENT
92818;92818;0200;PARK DEPARTMENT
92819;92819;0200;PARK DEPARTMENT
92820;92820;0200;RECREATION
92821;92821;0200;RECREATION
92830;92830;0253;NEIGHBORHOOD OPERATIONS
92831;92831;0253;NEIGHBORHOOD OPERATIONS
92832;92832;0200;PARK DEPARTMENT
92833;92833;0200;PARK DEPARTMENT
92834;92834;0200;PARK DEPARTMENT
92850;92850;0200;PARK DEPARTMENT
92851;92851;0200;PARK DEPARTMENT
92853;92853;0253;RECREATION
92854;92854;0200;PARK DEPARTMENT
92855;92855;0400;M.S.D.
92857;92857;0253;RECREATION
93495;93495;0253;NEIGHBORHOOD OPERATIONS
93630;93630;0400;STORMWATER
93631;93631;0400;STORMWATER
93633;93633;0300;WATER WORKS
93634;93634;0300;WATER WORKS
93635;93635;0400;M.S.D.
93645;93645;0200;PARK DEPARTMENT
93647;93647;0234;AVIATION
93648;93648;0400;M.S.D.
93651;93651;0190;RECREATION
93675;93675;0252;TRAFFIC AND ROAD DIV
93721;93721;0190;RECREATION
93722;93722;0190;RECREATION
93870;93870;0400;M.S.D.
93900;93900;0252;TRAFFIC AND ROAD DIV
93901;93901;0252;TRAFFIC AND ROAD DIV
93902;93902;0252;TRAFFIC AND ROAD DIV
93903;93903;0400;M.S.D.
93950;93950;0190;RECREATION
93951;93951;0300;WATER WORKS
93952;93952;0190;RECREATION
94460;94460;0252;TRAFFIC AND ROAD DIV
94490;94490;0271;FIRE DEPARTMENT RESPONSE
94501;94501;0252;TRAFFIC AND ROAD DIV
94503;94503;0271;FIRE DEPARTMENT RESPONSE
94553;94553;0253;NEIGHBORHOOD OPERATIONS
94554;94554;0253;NEIGHBORHOOD OPERATIONS
94590;94590;0252;TRAFFIC AND ROAD DIV
94591;94591;0252;TRAFFIC AND ROAD DIV
94592;94592;0234;AVIATION
94811;94811;0400;M.S.D.
94812;94812;0400;M.S.D.
94830;94830;0190;RECREATION
95810;95810;0252;TRAFFIC AND ROAD DIV
95811;95811;0252;TRAFFIC AND ROAD DIV
95815;95815;POOL;TRAFFIC AND ROAD DIV
95832;95832;0252;TRAFFIC AND ROAD DIV
95833;95833;0234;AVIATION
95870;95870;0272;RECREATION
95871;95871;0190;RECREATION
95872;95872;0253;NEIGHBORHOOD OPERATIONS
96451;96451;2441;NEIGHBORHOOD OPERATIONS
96452;96452;2441;FLEET SERVICES
96453;96453;2441;FLEET SERVICES
96454;96454;2441;FLEET SERVICES
96455;96455;0271;FIRE DEPARTMENT RESPONSE
96456;96456;0200;PARK DEPARTMENT
96457;96457;0234;AVIATION
96458;96458;0200;PARK DEPARTMENT
96459;96459;0200;PARK DEPARTMENT
96460;96460;0200;PARK DEPARTMENT
96461;96461;0200;PARK DEPARTMENT
96462;96462;2445;FSD - PLACING IN SERVICE
96463;96463;2441;FLEET SERVICES
96464;96464;2441;FLEET SERVICES
96465;96465;2441;FLEET SERVICES
96466;96466;0200;PARK DEPARTMENT
96467;96467;0200;PARK DEPARTMENT
96468;96468;0200;PARK DEPARTMENT
96469;96469;0200;PARK DEPARTMENT
96470;96470;0200;PARK DEPARTMENT
96480;96480;2441;TRAFFIC SERVICES
96481;96481;2441;PARK DEPARTMENT
96482;96482;0400;M.S.D.
96484;96484;0300;WATER WORKS
96485;96485;0300;WATER WORKS
96495;96495;0300;WATER WORKS
96496;96496;0255;CITY FACILITY MAINT
96497;96497;0253;NEIGHBORHOOD OPERATIONS
96500;96500;0200;PARK DEPARTMENT
96501;96501;0253;NEIGHBORHOOD OPERATIONS
96502;96502;0253;NEIGHBORHOOD OPERATIONS
96503;96503;0253;NEIGHBORHOOD OPERATIONS
96504;96504;0253;NEIGHBORHOOD OPERATIONS
96515;96515;2441;FLEET SERVICES
96516;96516;2441;FLEET SERVICES
96521;96521;0190;RECREATION
96522;96522;0190;RECREATION
96523;96523;0190;RECREATION
96524;96524;0190;RECREATION
96526;96526;2441;RECREATION
96527;96527;2441;FLEET SERVICES
96529;96529;2441;FLEET SERVICES
96530;96530;0248;PARKING FACILITY
96531;96531;0234;AVIATION
96532;96532;0260;HEALTH
96533;96533;2441;FLEET SERVICES
96534;96534;2441;FLEET SERVICES
96535;96535;2441;FLEET SERVICES
96536;96536;2441;FLEET SERVICES
96537;96537;2441;FLEET SERVICES
96538;96538;2441;FLEET SERVICES
96539;96539;2441;PARK DEPARTMENT
96540;96540;0253;NEIGHBORHOOD OPERATIONS
96541;96541;0200;PARK DEPARTMENT
96542;96542;0200;PARK DEPARTMENT
96543;96543;0200;PARK DEPARTMENT
96544;96544;0200;PARK DEPARTMENT
96545;96545;0200;PARK DEPARTMENT
96546;96546;0200;PARK DEPARTMENT
96547;96547;0200;PARK DEPARTMENT
96548;96548;0200;PARK DEPARTMENT
96550;96550;0200;PARK DEPARTMENT
96613;96613;0200;PARK DEPARTMENT
96675;96675;0400;M.S.D.
96676;96676;0400;M.S.D.
96677;96677;0400;M.S.D.
96678;96678;0400;M.S.D.
96679;96679;0252;TRAFFIC AND ROAD DIV
96690;96690;0300;WATER WORKS
96692;96692;0300;WATER WORKS
96693;96693;0300;WATER WORKS
96694;96694;0271;FIRE DEPARTMENT RESPONSE
96695;96695;0271;FIRE DEPARTMENT RESPONSE
96696;96696;0300;WATER WORKS
96698;96698;0300;WATER WORKS
96699;96699;0300;WATER WORKS
96702;96702;0300;WATER WORKS
96703;96703;0300;WATER WORKS
96704;96704;0300;WATER WORKS
96705;96705;0300;WATER WORKS
96706;96706;0300;WATER WORKS
96707;96707;0300;WATER WORKS
96709;96709;0300;WATER WORKS
96710;96710;0300;WATER WORKS
96711;96711;0300;WATER WORKS
96712;96712;0300;WATER WORKS
96713;96713;2444;FLEET SERVICES OUT OF SERVICE
96714;96714;0271;FIRE DEPARTMENT RESPONSE
96715;96715;2444;FLEET SERVICES OUT OF SERVICE
96716;96716;2444;FLEET SERVICES OUT OF SERVICE
96717;96717;2444;FLEET SERVICES OUT OF SERVICE
96718;96718;2444;FLEET SERVICES OUT OF SERVICE
96719;96719;2444;FLEET SERVICES OUT OF SERVICE
96720;96720;2444;FLEET SERVICES OUT OF SERVICE
96721;96721;2444;FLEET SERVICES OUT OF SERVICE
96722;96722;2444;FLEET SERVICES OUT OF SERVICE
96790;91466;0400;M.S.D.
96791;96791;0400;M.S.D.
96792;96792;0400;M.S.D.
96793;91469;0400;M.S.D.
96795;96795;0300;WATER WORKS
96796;96796;0300;WATER WORKS
96797;96797;0271;FIRE DEPARTMENT RESPONSE
96798;96798;0271;FIRE DEPARTMENT RESPONSE
96799;96799;0255;CITY FACILITY MAINT
96802;96802;0300;WATER WORKS
96833;96833;0190;RECREATION
96835;96835;2441;FLEET SERVICES
96836;96836;0190;RECREATION
96837;96837;2441;FLEET SERVICES
96838;96838;2441;FLEET SERVICES
96839;96839;2441;FLEET SERVICES
96841;96841;2441;FLEET SERVICES
96842;96842;2441;FLEET SERVICES
96843;96843;2441;FLEET SERVICES
96844;96844;2441;FLEET SERVICES
96845;96845;2441;FLEET SERVICES
96846;96846;2441;FLEET SERVICES
96847;96847;0253;NEIGHBORHOOD OPERATIONS
96848;96848;0253;NEIGHBORHOOD OPERATIONS
96849;96849;0253;NEIGHBORHOOD OPERATIONS
96850;96850;0253;NEIGHBORHOOD OPERATIONS
96851;96851;0253;NEIGHBORHOOD OPERATIONS
96852;96852;0253;NEIGHBORHOOD OPERATIONS
96853;96853;0253;NEIGHBORHOOD OPERATIONS
96854;96854;0253;NEIGHBORHOOD OPERATIONS
96855;96855;0253;NEIGHBORHOOD OPERATIONS
96856;96856;0253;NEIGHBORHOOD OPERATIONS
96857;96857;0253;NEIGHBORHOOD OPERATIONS
96858;96858;0200;PARK DEPARTMENT
96859;96859;0200;PARK DEPARTMENT
96860;96860;0300;WATER WORKS
96861;96861;0200;PARK DEPARTMENT
96862;96862;0200;PARK DEPARTMENT
96863;96863;0200;PARK DEPARTMENT
96864;96864;0200;PARK DEPARTMENT
96880;96880;0400;M.S.D.
96916;96916;0400;M.S.D.
97450;97450;0200;PARK DEPARTMENT
97452;97452;0253;NEIGHBORHOOD OPERATIONS
97453;97453;0253;NEIGHBORHOOD OPERATIONS
97454;97454;0271;FIRE DEPARTMENT RESPONSE
97455;97455;0271;FIRE DEPARTMENT RESPONSE
97456;97456;0271;FIRE DEPARTMENT RESPONSE
97457;97457;0190;RECREATION
97459;97459;0253;NEIGHBORHOOD OPERATIONS
97460;97460;0300;WATER WORKS
97461;97461;0253;NEIGHBORHOOD OPERATIONS
97462;97462;0253;NEIGHBORHOOD OPERATIONS
97463;97463;0252;TRAFFIC AND ROAD DIV
97464;97464;0252;TRAFFIC AND ROAD DIV
97475;97475;0400;M.S.D.
97476;97476;0400;M.S.D.
97477;97477;0300;WATER WORKS
97478;97478;0271;FIRE DEPARTMENT RESPONSE
97480;97480;0400;M.S.D.
97481;97481;0401;STORMWATER
97482;97482;0311;WATER WORKS
97483;97483;0252;TRAFFIC AND ROAD DIV
97485;97485;0253;TRAFFIC AND ROAD DIV
97965;97965;0300;WATER WORKS
97966;97966;0300;WATER WORKS
98500;98500;0271;FIRE DEPARTMENT RESPONSE
98501;98501;0271;FIRE DEPARTMENT RESPONSE
98550;98550;0271;FIRE DEPARTMENT RESPONSE
98551;98551;0271;FIRE DEPARTMENT RESPONSE
98851;98851;0091;ETS
98852;98852;0091;ETS
98853;98853;0091;ETS
98854;98854;0091;ETS
98856;98856;0091;ETS
98857;98857;0091;ETS
98858;98858;0091;ETS
98859;98859;0091;ETS
98860;98860;0091;ETS
98862;98862;0091;ETS
98864;98864;0091;ETS
98925;98925;0222;POLICE
98926;98926;0222;POLICE
98927;98927;0225;POLICE INVESTIGATIONS BUREAU
98928;98928;0222;POLICE
98929;98929;0222;POLICE
98930;98930;0222;POLICE
98931;98931;0225;POLICE INVESTIGATIONS BUREAU
99600;99600;0253;NEIGHBORHOOD OPERATIONS
99700;99700;0300;WATER WORKS
D02200;02200;0222;POLICE
D06480;06480;0300;WATER WORKS
D06483;06483;0300;WATER WORKS
D06700;06700;0271;FIRE DEPARTMENT RESPONSE
D06781A;06781;0300;WATER WORKS
D06851;06851;0190;RECREATION
D07044;07044;0222;POLICE
D08926;08926;0222;POLICE
D08927;08927;0222;POLICE
D08929;08929;0222;POLICE
D12300;12300;0222;POLICE
D16525;16525;0222;POLICE
D16695;16695;0271;FIRE DEPARTMENT RESPONSE
D18926;18926;0222;POLICE
D18927;DE18927;0222;POLICE
D22820;22820;0243;DUKE ENERGY
D27467;27467;0252;TRAFFIC AND ROAD DIV
D27468;27468;0190;RECREATION
D28926;DE28926;0222;POLICE
D36719;36719;0300;WATER WORKS
D36728;36728;0271;FIRE DEPARTMENT RESPONSE
D36731;36731;0300;WATER WORKS
D36836;36836;0401;STORMWATER
D38925;38925;0222;POLICE
D43488;43488;0400;M.S.D.
D46489;46489;0271;FIRE DEPARTMENT RESPONSE
D46680;46680;0300;WATER WORKS
D46797;46797;0300;WATER WORKS
D46836;46836;0190;RECREATION
D46841;46841;0190;RECREATION
D52456;52456;0243;DUKE ENERGY
D52832;52832;0190;RECREATION
D56463;56463;0190;RECREATION
D56474;56474;0190;RECREATION
D56478;56478;0252;TRAFFIC AND ROAD DIV
D56833;56833;0271;FIRE DEPARTMENT RESPONSE
D56851;ST56851;0190;RECREATION
D57965;57965;0243;DUKE ENERGY
D57966;57966;0243;DUKE ENERGY
D57967;57967;0243;DUKE ENERGY
D57968;57968;0243;DUKE ENERGY
D57969;57969;0243;DUKE ENERGY
D57971;57971;0243;DUKE ENERGY
D58928;58928;0222;POLICE
D66490;66490;0300;WATER WORKS
D66691;S66691;0271;FIRE DEPARTMENT RESPONSE
D66709;66709;0300;WATER WORKS
D680003;680003;6800;CMHA HOUSING AUTHORITY
D6800177;6800177;6800;CMHA HOUSING AUTHORITY
D6800197;6800197;6800;CMHA HOUSING AUTHORITY
D680103;680103;6800;CMHA HOUSING AUTHORITY
D680105;680105;6800;CMHA HOUSING AUTHORITY
D680112;680112;6800;CMHA HOUSING AUTHORITY
D680115;680115;6800;CMHA HOUSING AUTHORITY
D680125;680125;6800;CMHA HOUSING AUTHORITY
D680130;680130;6800;CMHA HOUSING AUTHORITY
D680131;680131;6800;CMHA HOUSING AUTHORITY
D680138;680138;6800;CMHA HOUSING AUTHORITY
D680140;680140;6800;CMHA HOUSING AUTHORITY
D680145;680145;6800;CMHA HOUSING AUTHORITY
D680147;680147;6800;CMHA HOUSING AUTHORITY
D680153;680153;6800;CMHA HOUSING AUTHORITY
D680155;680155;6800;CMHA HOUSING AUTHORITY
D680166;680166;6800;CMHA HOUSING AUTHORITY
D680171;680171;6800;CMHA HOUSING AUTHORITY
D680174;680174;6800;CMHA HOUSING AUTHORITY
D680176;680176;6800;CMHA HOUSING AUTHORITY
D680180;680180;6800;CMHA HOUSING AUTHORITY
D680183;680183;6800;CMHA HOUSING AUTHORITY
D680185;680185;6800;CMHA HOUSING AUTHORITY
D680188;680188;6800;CMHA HOUSING AUTHORITY
D680189;680189;6800;CMHA HOUSING AUTHORITY
D680194;680194;6800;CMHA HOUSING AUTHORITY
D680195;680195;6800;CMHA HOUSING AUTHORITY
D680196;680196;6800;CMHA HOUSING AUTHORITY
D680204;680204;6800;CMHA HOUSING AUTHORITY
D680205;680205;6800;CMHA HOUSING AUTHORITY
D680206;680206;6800;CMHA HOUSING AUTHORITY
D680210;680210;6800;CMHA HOUSING AUTHORITY
D680211;680211;6800;CMHA HOUSING AUTHORITY
D680212;680212;6800;CMHA HOUSING AUTHORITY
D680216;680216;6800;CMHA HOUSING AUTHORITY
D680217;680217;6800;CMHA HOUSING AUTHORITY
D680218;680218;6800;CMHA HOUSING AUTHORITY
D680222;680222;6800;CMHA HOUSING AUTHORITY
D680233;680233;6800;CMHA HOUSING AUTHORITY
D680234;680234;6800;CMHA HOUSING AUTHORITY
D680236;680236;6800;CMHA HOUSING AUTHORITY
D680238;680238;6800;CMHA HOUSING AUTHORITY
D680250;680250;6800;CMHA HOUSING AUTHORITY
D680252;680252;6800;CMHA HOUSING AUTHORITY
D680253;680253;6800;CMHA HOUSING AUTHORITY
D680256;680256;6800;CMHA HOUSING AUTHORITY
D680257;680257;6800;CMHA HOUSING AUTHORITY
D680258;680258;6800;CMHA HOUSING AUTHORITY
D680264;680264;6800;CMHA HOUSING AUTHORITY
D680270;680270;6800;CMHA HOUSING AUTHORITY
D680271;680271;6800;CMHA HOUSING AUTHORITY
D680274;680274;6800;CMHA HOUSING AUTHORITY
D680279;680279;6800;CMHA HOUSING AUTHORITY
D680284;680284;6800;CMHA HOUSING AUTHORITY
D680288;680288;6800;CMHA HOUSING AUTHORITY
D74966;47966;0243;DUKE ENERGY
D78935;78935;0222;POLICE
D78936;78936;0222;POLICE
D80813;80813;0190;RECREATION
D81671;81671;5500;ARLINGTON HEIGHTS
D86454;86454;0400;M.S.D.
D86468;86468;0271;FIRE DEPARTMENT RESPONSE
D86486;86486;0271;FIRE DEPARTMENT RESPONSE
D86523;86523;0190;RECREATION
D86524;S86524A;0190;RECREATION
D86530;86530;0190;RECREATION
D86690;D86690;0271;FIRE DEPARTMENT RESPONSE
D86696;86696;0271;FIRE DEPARTMENT RESPONSE
D86712;D86712A;0271;FIRE DEPARTMENT RESPONSE
D86712A;D86712A;0271;FIRE DEPARTMENT RESPONSE
D86800;86800;0271;FIRE DEPARTMENT RESPONSE
D86856;86856;0400;M.S.D.
D8796;87965;0243;DUKE ENERGY
D87966;87966;0243;DUKE ENERGY
D88925;88925;0222;POLICE
D90824;90824;0252;TRAFFIC AND ROAD DIV
D95832;95832;0252;TRAFFIC AND ROAD DIV
D96800;96800;0300;WATER WORKS
D96838;96838;0190;RECREATION
D98861;98861;0091;ETS
D98928;98928;0222;POLICE
D98936;98936;0222;POLICE
DE00793;00793;0222;POLICE
DE05375;DE05375;0222;POLICE
DE06487;06487;0252;TRAFFIC AND ROAD DIV
DE06522;06522;0253;NEIGHBORHOOD OPERATIONS
DE06696;06696;0271;FIRE DEPARTMENT RESPONSE
DE06697;S06697;0271;FIRE DEPARTMENT RESPONSE
DE06853;06853;0253;NEIGHBORHOOD OPERATIONS
DE08925;DE08925A;0222;POLICE
DE08925A;DE08925A;0222;POLICE
DE08926;08926;0222;POLICE
DE08927;08927;0222;POLICE
DE08932;08932;0222;POLICE
DE08933;08933;0222;POLICE
DE1000601;DE1000601;0190;RECREATION
DE1000607;DE1000607;0190;RECREATION
DE1000609;DE1000609;0190;RECREATION
DE1004002;1004002;0234;AVIATION
DE1004099;1004099;0200;PARK DEPARTMENT
DE1004101;1004101;0200;PARK DEPARTMENT
DE1004172;DE1004172;0253;NEIGHBORHOOD OPERATIONS
DE1004186;DE1004186;0300;WATER WORKS
DE1004189;DE1004189;0253;RECREATION
DE1004190;DE1004190;0271;FIRE DEPARTMENT RESPONSE
DE1004194;DE1004194;0300;WATER WORKS
DE1004196;DE1004196;0271;FIRE DEPARTMENT RESPONSE
DE1004197;DE1004197;0271;FIRE DEPARTMENT RESPONSE
DE1010723;DE1010723;0190;RECREATION
DE1011167;1011167;0200;PARK DEPARTMENT
DE1011176;DE1011176;0272;FIRE DEPARTMENT SUPPORT
DE1011178;DE1011178;0272;FIRE DEPARTMENT SUPPORT
DE1011180;DE1011180;0272;FIRE DEPARTMENT SUPPORT
DE1011190;1011190;0200;PARK DEPARTMENT
DE1011471;DE1011471;0190;RECREATION
DE1017031;DE1017031;0190;RECREATION
DE1017033;DE1017033;0190;RECREATION
DE1017038;DE1017038;0190;RECREATION
DE1021784;1021784;0272;FIRE DEPARTMENT SUPPORT
DE1021785;1021785;0272;FIRE DEPARTMENT SUPPORT
DE1021790;1021790;0272;FIRE DEPARTMENT SUPPORT
DE1021791;DE1021791;0272;FIRE DEPARTMENT SUPPORT
DE1030639;DE1030639;0248;PARKING FACILITY
DE1032020;DE1032020;0248;PARKING FACILITY
DE1032369;DE1032369;0272;FIRE DEPARTMENT SUPPORT
DE1032376;DE1032376;0272;FIRE DEPARTMENT SUPPORT
DE10375;DE10375;0222;POLICE
DE1041444;DE1041444;0103;EMERGENCY COMMUNICATIONS
DE1042875;DE1042875;0190;RECREATION
DE1043264;DE1043264;0272;FIRE DEPARTMENT SUPPORT
DE13200;13200;0222;POLICE
DE14192;14192;0400;M.S.D.
DE14399;14399;0222;POLICE
DE15416;15416;0222;POLICE
DE16469;16469;0271;FIRE DEPARTMENT RESPONSE
DE16536;16536;0190;RECREATION
DE16693;16693;0300;WATER WORKS
DE16797;16797;0300;WATER WORKS
DE17900;17900;0253;NEIGHBORHOOD OPERATIONS
DE18927;DE18927;0226;POLICE SUPPORT BUREAU
DE18928;18928;0222;POLICE
DE18929;18929;0222;POLICE
DE190934;190934;POOL;FLEET SERVICES POOL
DE216221;216221;0252;TRAFFIC AND ROAD DIV
DE24670;24670;0253;NEIGHBORHOOD OPERATIONS
DE26496;26496;0199;RECREATION - MAINT
DE26520;26520;0253;NEIGHBORHOOD OPERATIONS
DE26695;26695;0300;WATER WORKS
DE26696;26696;0300;WATER WORKS
DE26697;26697;0300;WATER WORKS
DE26705;26705;0300;WATER WORKS
DE26860;26860;0253;NEIGHBORHOOD OPERATIONS
DE26869;26869;0253;NEIGHBORHOOD OPERATIONS
DE28926;DE28926;0222;POLICE
DE28927;DE28927;0222;POLICE
DE28928;28928;0222;POLICE
DE31680;31680;0271;FIRE DEPARTMENT RESPONSE
DE31686;31686;0271;FIRE DEPARTMENT RESPONSE
DE31688;31688;0271;FIRE DEPARTMENT RESPONSE
DE34503;34503;0252;TRAFFIC AND ROAD DIV
DE36455;36455;0190;RECREATION
DE36464;36464;0252;TRAFFIC AND ROAD DIV
DE36499;36499;0253;NEIGHBORHOOD OPERATIONS
DE36516;36516;0253;NEIGHBORHOOD OPERATIONS
DE36517;36517;0253;NEIGHBORHOOD OPERATIONS
DE36693;36693;0300;WATER WORKS
DE36738;36738;0300;WATER WORKS
DE36803;36803;0300;WATER WORKS
DE38925;38925;0222;POLICE
DE38926;38926;0222;POLICE
DE38927;38927;0222;POLICE
DE38928;38928;0222;POLICE
DE38950;38950;0222;POLICE
DE38951;38951;0222;POLICE
DE41452;41452;0271;FIRE DEPARTMENT RESPONSE
DE41674;41674;0271;FIRE DEPARTMENT RESPONSE
DE41675;41675;0271;FIRE DEPARTMENT RESPONSE
DE42550;42550;0253;NEIGHBORHOOD OPERATIONS
DE43486;43486;0400;M.S.D.
DE44555;44555;0190;RECREATION
DE46457;46457;0271;FIRE DEPARTMENT RESPONSE
DE46466;46466;0271;FIRE DEPARTMENT RESPONSE
DE46495;46495;0253;NEIGHBORHOOD OPERATIONS
DE46502;46502;0253;NEIGHBORHOOD OPERATIONS
DE46529;46529;0190;RECREATION
DE46720;46720;0400;M.S.D.
DE46722;46722;0300;WATER WORKS
DE46807;46807;0300;WATER WORKS
DE46823;46823;0190;RECREATION
DE46842;46842;0253;NEIGHBORHOOD OPERATIONS
DE46846;46846;0190;RECREATION
DE46853;DE46853;0252;TRAFFIC AND ROAD DIV
DE48925;48925;0222;POLICE
DE48928;48928;0222;POLICE
DE48933;48933;0222;POLICE
DE48934;48934;0222;POLICE
DE48951;48951;0222;POLICE
DE500576;5400576;5400;CITY OF ELMWOOD
DE51450;51450;0271;FIRE DEPARTMENT RESPONSE
DE51453;51453;0271;FIRE DEPARTMENT RESPONSE
DE5209780;5209780;5200;CINCINNATI STATE
DE5209800;5209800;5200;CINCINNATI STATE
DE5400027;5400027;5400;CITY OF ELMWOOD
DE5400098;5400098;5400;CITY OF ELMWOOD
DE5400099;5400099;5400;CITY OF ELMWOOD
DE5400422;5400422;5400;CITY OF ELMWOOD
