date_id;date;year;month;month_name;quarter
20151012;2015-10-12;2015;10;October;4
20150928;2015-09-28;2015;9;September;3
20150913;2015-09-13;2015;9;September;3
20150827;2015-08-27;2015;8;August;3
20150726;2015-07-26;2015;7;July;3
20150725;2015-07-25;2015;7;July;3
20150720;2015-07-20;2015;7;July;3
20150724;2015-07-24;2015;7;July;3
20160301;2016-03-01;2016;3;March;1
20160128;2016-01-28;2016;1;January;1
20160113;2016-01-13;2016;1;January;1
20160112;2016-01-12;2016;1;January;1
20160111;2016-01-11;2016;1;January;1
20151231;2015-12-31;2015;12;December;4
20151230;2015-12-30;2015;12;December;4
20151130;2015-11-30;2015;11;November;4
20151112;2015-11-12;2015;11;November;4
20151022;2015-10-22;2015;10;October;4
20150911;2015-09-11;2015;9;September;3
20150810;2015-08-10;2015;8;August;3
20150723;2015-07-23;2015;7;July;3
20150708;2015-07-08;2015;7;July;3
20160229;2016-02-29;2016;2;February;1
20160213;2016-02-13;2016;2;February;1
20160212;2016-02-12;2016;2;February;1
20151214;2015-12-14;2015;12;December;4
20151111;2015-11-11;2015;11;November;4
20151011;2015-10-11;2015;10;October;4
20150927;2015-09-27;2015;9;September;3
20150926;2015-09-26;2015;9;September;3
20150825;2015-08-25;2015;8;August;3
20150722;2015-07-22;2015;7;July;3
20150707;2015-07-07;2015;7;July;3
20160211;2016-02-11;2016;2;February;1
20160127;2016-01-27;2016;1;January;1
20151222;2015-12-22;2015;12;December;4
20151226;2015-12-26;2015;12;December;4
20151229;2015-12-29;2015;12;December;4
20151129;2015-11-29;2015;11;November;4
20151128;2015-11-28;2015;11;November;4
20151127;2015-11-27;2015;11;November;4
20151126;2015-11-26;2015;11;November;4
20151125;2015-11-25;2015;11;November;4
20151110;2015-11-10;2015;11;November;4
20151005;2015-10-05;2015;10;October;4
20151003;2015-10-03;2015;10;October;4
20151026;2015-10-26;2015;10;October;4
20151008;2015-10-08;2015;10;October;4
20151010;2015-10-10;2015;10;October;4
20151009;2015-10-09;2015;10;October;4
20150924;2015-09-24;2015;9;September;3
20150909;2015-09-09;2015;9;September;3
20150809;2015-08-09;2015;8;August;3
20150808;2015-08-08;2015;8;August;3
20150807;2015-08-07;2015;8;August;3
20160228;2016-02-28;2016;2;February;1
20160227;2016-02-27;2016;2;February;1
20160226;2016-02-26;2016;2;February;1
20160126;2016-01-26;2016;1;January;1
20151228;2015-12-28;2015;12;December;4
20151210;2015-12-10;2015;12;December;4
20151213;2015-12-13;2015;12;December;4
20151212;2015-12-12;2015;12;December;4
20151211;2015-12-11;2015;12;December;4
20151109;2015-11-09;2015;11;November;4
20150806;2015-08-06;2015;8;August;3
20150721;2015-07-21;2015;7;July;3
20150706;2015-07-06;2015;7;July;3
20160225;2016-02-25;2016;2;February;1
20160209;2016-02-09;2016;2;February;1
20160125;2016-01-25;2016;1;January;1
20151124;2015-11-24;2015;11;November;4
20151108;2015-11-08;2015;11;November;4
20151025;2015-10-25;2015;10;October;4
20151024;2015-10-24;2015;10;October;4
20151023;2015-10-23;2015;10;October;4
20150905;2015-09-05;2015;9;September;3
20150923;2015-09-23;2015;9;September;3
20150908;2015-09-08;2015;9;September;3
20150823;2015-08-23;2015;8;August;3
20150822;2015-08-22;2015;8;August;3
20150821;2015-08-21;2015;8;August;3
20150805;2015-08-05;2015;8;August;3
20150705;2015-07-05;2015;7;July;3
20150704;2015-07-04;2015;7;July;3
20150703;2015-07-03;2015;7;July;3
20150702;2015-07-02;2015;7;July;3
20160110;2016-01-10;2016;1;January;1
20151227;2015-12-27;2015;12;December;4
20151225;2015-12-25;2015;12;December;4
20151224;2015-12-24;2015;12;December;4
20151223;2015-12-23;2015;12;December;4
20151123;2015-11-23;2015;11;November;4
20151107;2015-11-07;2015;11;November;4
20151106;2015-11-06;2015;11;November;4
20150922;2015-09-22;2015;9;September;3
20150907;2015-09-07;2015;9;September;3
20150820;2015-08-20;2015;8;August;3
20150804;2015-08-04;2015;8;August;3
20150719;2015-07-19;2015;7;July;3
20150701;2015-07-01;2015;7;July;3
20160224;2016-02-24;2016;2;February;1
20160208;2016-02-08;2016;2;February;1
20160124;2016-01-24;2016;1;January;1
20160123;2016-01-23;2016;1;January;1
20160109;2016-01-09;2016;1;January;1
20160108;2016-01-08;2016;1;January;1
20151209;2015-12-09;2015;12;December;4
20151122;2015-11-22;2015;11;November;4
20150921;2015-09-21;2015;9;September;3
20150906;2015-09-06;2015;9;September;3
20150904;2015-09-04;2015;9;September;3
20150718;2015-07-18;2015;7;July;3
20150717;2015-07-17;2015;7;July;3
20150716;2015-07-16;2015;7;July;3
20160223;2016-02-23;2016;2;February;1
20160122;2016-01-22;2016;1;January;1
20160107;2016-01-07;2016;1;January;1
20151208;2015-12-08;2015;12;December;4
20151121;2015-11-21;2015;11;November;4
20151120;2015-11-20;2015;11;November;4
20151104;2015-11-04;2015;11;November;4
20150903;2015-09-03;2015;9;September;3
20150819;2015-08-19;2015;8;August;3
20150803;2015-08-03;2015;8;August;3
20150630;2015-06-30;2015;6;June;2
20160207;2016-02-07;2016;2;February;1
20160206;2016-02-06;2016;2;February;1
20160205;2016-02-05;2016;2;February;1
20160121;2016-01-21;2016;1;January;1
20150920;2015-09-20;2015;9;September;3
20150919;2015-09-19;2015;9;September;3
20150918;2015-09-18;2015;9;September;3
20150818;2015-08-18;2015;8;August;3
20150802;2015-08-02;2015;8;August;3
20150801;2015-08-01;2015;8;August;3
20151004;2015-10-04;2015;10;October;4
20141106;2014-11-06;2014;11;November;4
20141105;2014-11-05;2014;11;November;4
20141021;2014-10-21;2014;10;October;4
20141020;2014-10-20;2014;10;October;4
20150611;2015-06-11;2015;6;June;2
20150610;2015-06-10;2015;6;June;2
20150527;2015-05-27;2015;5;May;2
20150526;2015-05-26;2015;5;May;2
20150508;2015-05-08;2015;5;May;2
20150507;2015-05-07;2015;5;May;2
20150423;2015-04-23;2015;4;April;2
20150422;2015-04-22;2015;4;April;2
20150409;2015-04-09;2015;4;April;2
20150408;2015-04-08;2015;4;April;2
20150325;2015-03-25;2015;3;March;1
20150324;2015-03-24;2015;3;March;1
20150310;2015-03-10;2015;3;March;1
20150309;2015-03-09;2015;3;March;1
20150224;2015-02-24;2015;2;February;1
20150223;2015-02-23;2015;2;February;1
20150211;2015-02-11;2015;2;February;1
20150210;2015-02-10;2015;2;February;1
20150127;2015-01-27;2015;1;January;1
20150126;2015-01-26;2015;1;January;1
20150109;2015-01-09;2015;1;January;1
20150108;2015-01-08;2015;1;January;1
20141223;2014-12-23;2014;12;December;4
20141222;2014-12-22;2014;12;December;4
20141208;2014-12-08;2014;12;December;4
20141207;2014-12-07;2014;12;December;4
20141206;2014-12-06;2014;12;December;4
20141205;2014-12-05;2014;12;December;4
20141120;2014-11-20;2014;11;November;4
20141119;2014-11-19;2014;11;November;4
20141104;2014-11-04;2014;11;November;4
20141019;2014-10-19;2014;10;October;4
20141018;2014-10-18;2014;10;October;4
20150525;2015-05-25;2015;5;May;2
20150524;2015-05-24;2015;5;May;2
20150421;2015-04-21;2015;4;April;2
20150407;2015-04-07;2015;4;April;2
20150323;2015-03-23;2015;3;March;1
20150209;2015-02-09;2015;2;February;1
20150125;2015-01-25;2015;1;January;1
20150124;2015-01-24;2015;1;January;1
20150123;2015-01-23;2015;1;January;1
20150107;2015-01-07;2015;1;January;1
20141204;2014-12-04;2014;12;December;4
20141118;2014-11-18;2014;11;November;4
20141017;2014-10-17;2014;10;October;4
20150609;2015-06-09;2015;6;June;2
20150523;2015-05-23;2015;5;May;2
20150522;2015-05-22;2015;5;May;2
20150506;2015-05-06;2015;5;May;2
20150308;2015-03-08;2015;3;March;1
20150307;2015-03-07;2015;3;March;1
20150306;2015-03-06;2015;3;March;1
20150220;2015-02-20;2015;2;February;1
20150222;2015-02-22;2015;2;February;1
20150208;2015-02-08;2015;2;February;1
20150207;2015-02-07;2015;2;February;1
20141221;2014-12-21;2014;12;December;4
20141220;2014-12-20;2014;12;December;4
20141219;2014-12-19;2014;12;December;4
20141218;2014-12-18;2014;12;December;4
20141211;2014-12-11;2014;12;December;4
20141103;2014-11-03;2014;11;November;4
20141016;2014-10-16;2014;10;October;4
20150608;2015-06-08;2015;6;June;2
20150521;2015-05-21;2015;5;May;2
20150505;2015-05-05;2015;5;May;2
20150420;2015-04-20;2015;4;April;2
20150406;2015-04-06;2015;4;April;2
20150322;2015-03-22;2015;3;March;1
20150321;2015-03-21;2015;3;March;1
20150320;2015-03-20;2015;3;March;1
20150305;2015-03-05;2015;3;March;1
20150221;2015-02-21;2015;2;February;1
20150206;2015-02-06;2015;2;February;1
20150122;2015-01-22;2015;1;January;1
20150106;2015-01-06;2015;1;January;1
20141203;2014-12-03;2014;12;December;4
20141117;2014-11-17;2014;11;November;4
20141102;2014-11-02;2014;11;November;4
20141101;2014-11-01;2014;11;November;4
20141031;2014-10-31;2014;10;October;4
20141015;2014-10-15;2014;10;October;4
20141014;2014-10-14;2014;10;October;4
20150520;2015-05-20;2015;5;May;2
20150419;2015-04-19;2015;4;April;2
20150418;2015-04-18;2015;4;April;2
20150417;2015-04-17;2015;4;April;2
20150405;2015-04-05;2015;4;April;2
20150404;2015-04-04;2015;4;April;2
20150403;2015-04-03;2015;4;April;2
20150319;2015-03-19;2015;3;March;1
20150205;2015-02-05;2015;2;February;1
20150121;2015-01-21;2015;1;January;1
20141124;2014-11-24;2014;11;November;4
20141217;2014-12-17;2014;12;December;4
20141202;2014-12-02;2014;12;December;4
20150607;2015-06-07;2015;6;June;2
20150606;2015-06-06;2015;6;June;2
20150605;2015-06-05;2015;6;June;2
20150519;2015-05-19;2015;5;May;2
20150416;2015-04-16;2015;4;April;2
20150402;2015-04-02;2015;4;April;2
20150318;2015-03-18;2015;3;March;1
20150304;2015-03-04;2015;3;March;1
20150219;2015-02-19;2015;2;February;1
20150204;2015-02-04;2015;2;February;1
20150120;2015-01-20;2015;1;January;1
20150105;2015-01-05;2015;1;January;1
20141216;2014-12-16;2014;12;December;4
20141030;2014-10-30;2014;10;October;4
20150622;2015-06-22;2015;6;June;2
20150604;2015-06-04;2015;6;June;2
20150503;2015-05-03;2015;5;May;2
20150317;2015-03-17;2015;3;March;1
20150303;2015-03-03;2015;3;March;1
20141215;2014-12-15;2014;12;December;4
20141201;2014-12-01;2014;12;December;4
20141116;2014-11-16;2014;11;November;4
20141115;2014-11-15;2014;11;November;4
20141114;2014-11-14;2014;11;November;4
20141029;2014-10-29;2014;10;October;4
20150621;2015-06-21;2015;6;June;2
20150603;2015-06-03;2015;6;June;2
20150518;2015-05-18;2015;5;May;2
20150502;2015-05-02;2015;5;May;2
20150501;2015-05-01;2015;5;May;2
20150415;2015-04-15;2015;4;April;2
20150401;2015-04-01;2015;4;April;2
20150218;2015-02-18;2015;2;February;1
20150203;2015-02-03;2015;2;February;1
20140918;2014-09-18;2014;9;September;3
20150119;2015-01-19;2015;1;January;1
20150118;2015-01-18;2015;1;January;1
20150117;2015-01-17;2015;1;January;1
20150116;2015-01-16;2015;1;January;1
20141028;2014-10-28;2014;10;October;4
20150620;2015-06-20;2015;6;June;2
20150619;2015-06-19;2015;6;June;2
20150517;2015-05-17;2015;5;May;2
20150516;2015-05-16;2015;5;May;2
20150515;2015-05-15;2015;5;May;2
20150430;2015-04-30;2015;4;April;2
20150414;2015-04-14;2015;4;April;2
20150331;2015-03-31;2015;3;March;1
20150316;2015-03-16;2015;3;March;1
20150302;2015-03-02;2015;3;March;1
20150202;2015-02-02;2015;2;February;1
20150115;2015-01-15;2015;1;January;1
20150104;2015-01-04;2015;1;January;1
20150103;2015-01-03;2015;1;January;1
20150102;2015-01-02;2015;1;January;1
20141214;2014-12-14;2014;12;December;4
20141213;2014-12-13;2014;12;December;4
20141212;2014-12-12;2014;12;December;4
20141130;2014-11-30;2014;11;November;4
20141129;2014-11-29;2014;11;November;4
20141128;2014-11-28;2014;11;November;4
20141127;2014-11-27;2014;11;November;4
20141126;2014-11-26;2014;11;November;4
20141113;2014-11-13;2014;11;November;4
20150602;2015-06-02;2015;6;June;2
20150429;2015-04-29;2015;4;April;2
20150315;2015-03-15;2015;3;March;1
20150217;2015-02-17;2015;2;February;1
20150114;2015-01-14;2015;1;January;1
20150101;2015-01-01;2015;1;January;1
20141229;2014-12-29;2014;12;December;4
20141231;2014-12-31;2014;12;December;4
20141112;2014-11-12;2014;11;November;4
20141027;2014-10-27;2014;10;October;4
20150617;2015-06-17;2015;6;June;2
20150601;2015-06-01;2015;6;June;2
20150514;2015-05-14;2015;5;May;2
20150428;2015-04-28;2015;4;April;2
20150413;2015-04-13;2015;4;April;2
20150330;2015-03-30;2015;3;March;1
20150314;2015-03-14;2015;3;March;1
20150313;2015-03-13;2015;3;March;1
20150301;2015-03-01;2015;3;March;1
20150228;2015-02-28;2015;2;February;1
20150227;2015-02-27;2015;2;February;1
20150201;2015-02-01;2015;2;February;1
20150131;2015-01-31;2015;1;January;1
20150130;2015-01-30;2015;1;January;1
20141230;2014-12-30;2014;12;December;4
20141125;2014-11-25;2014;11;November;4
20141111;2014-11-11;2014;11;November;4
20141110;2014-11-10;2014;11;November;4
20141026;2014-10-26;2014;10;October;4
20141025;2014-10-25;2014;10;October;4
20141024;2014-10-24;2014;10;October;4
20150616;2015-06-16;2015;6;June;2
20150513;2015-05-13;2015;5;May;2
20150312;2015-03-12;2015;3;March;1
20150216;2015-02-16;2015;2;February;1
20150113;2015-01-13;2015;1;January;1
20141210;2014-12-10;2014;12;December;4
20141023;2014-10-23;2014;10;October;4
20150615;2015-06-15;2015;6;June;2
20150531;2015-05-31;2015;5;May;2
20150530;2015-05-30;2015;5;May;2
20150529;2015-05-29;2015;5;May;2
20150512;2015-05-12;2015;5;May;2
20150427;2015-04-27;2015;4;April;2
20150329;2015-03-29;2015;3;March;1
20150328;2015-03-28;2015;3;March;1
20150327;2015-03-27;2015;3;March;1
20150226;2015-02-26;2015;2;February;1
20150215;2015-02-15;2015;2;February;1
20150214;2015-02-14;2015;2;February;1
20150213;2015-02-13;2015;2;February;1
20150129;2015-01-29;2015;1;January;1
20150112;2015-01-12;2015;1;January;1
20141109;2014-11-09;2014;11;November;4
20141108;2014-11-08;2014;11;November;4
20141107;2014-11-07;2014;11;November;4
20150614;2015-06-14;2015;6;June;2
20150613;2015-06-13;2015;6;June;2
20150612;2015-06-12;2015;6;June;2
20150528;2015-05-28;2015;5;May;2
20150511;2015-05-11;2015;5;May;2
20150426;2015-04-26;2015;4;April;2
20150425;2015-04-25;2015;4;April;2
20150424;2015-04-24;2015;4;April;2
20150412;2015-04-12;2015;4;April;2
20150411;2015-04-11;2015;4;April;2
20150410;2015-04-10;2015;4;April;2
20150326;2015-03-26;2015;3;March;1
20150311;2015-03-11;2015;3;March;1
20150225;2015-02-25;2015;2;February;1
20150128;2015-01-28;2015;1;January;1
20141228;2014-12-28;2014;12;December;4
20141227;2014-12-27;2014;12;December;4
20141226;2014-12-26;2014;12;December;4
20141209;2014-12-09;2014;12;December;4
20141123;2014-11-23;2014;11;November;4
20141122;2014-11-22;2014;11;November;4
20141022;2014-10-22;2014;10;October;4
20140609;2014-06-09;2014;6;June;2
20150212;2015-02-12;2015;2;February;1
20150111;2015-01-11;2015;1;January;1
20150110;2015-01-10;2015;1;January;1
20141225;2014-12-25;2014;12;December;4
20141224;2014-12-24;2014;12;December;4
20141121;2014-11-21;2014;11;November;4
20150510;2015-05-10;2015;5;May;2
20150509;2015-05-09;2015;5;May;2
20140227;2014-02-27;2014;2;February;1
20140226;2014-02-26;2014;2;February;1
20140211;2014-02-11;2014;2;February;1
20140210;2014-02-10;2014;2;February;1
20141006;2014-10-06;2014;10;October;4
20141005;2014-10-05;2014;10;October;4
20141004;2014-10-04;2014;10;October;4
20141003;2014-10-03;2014;10;October;4
20140919;2014-09-19;2014;9;September;3
20140904;2014-09-04;2014;9;September;3
20140903;2014-09-03;2014;9;September;3
20140819;2014-08-19;2014;8;August;3
20140804;2014-08-04;2014;8;August;3
20140718;2014-07-18;2014;7;July;3
20140717;2014-07-17;2014;7;July;3
20140702;2014-07-02;2014;7;July;3
20140701;2014-07-01;2014;7;July;3
20140617;2014-06-17;2014;6;June;2
20140616;2014-06-16;2014;6;June;2
20140602;2014-06-02;2014;6;June;2
20140601;2014-06-01;2014;6;June;2
20140531;2014-05-31;2014;5;May;2
20140530;2014-05-30;2014;5;May;2
20140514;2014-05-14;2014;5;May;2
20140513;2014-05-13;2014;5;May;2
20140508;2014-05-08;2014;5;May;2
20140429;2014-04-29;2014;4;April;2
20140428;2014-04-28;2014;4;April;2
20140414;2014-04-14;2014;4;April;2
20140413;2014-04-13;2014;4;April;2
20140411;2014-04-11;2014;4;April;2
20140328;2014-03-28;2014;3;March;1
20140327;2014-03-27;2014;3;March;1
20140313;2014-03-13;2014;3;March;1
20140312;2014-03-12;2014;3;March;1
20141002;2014-10-02;2014;10;October;4
20140818;2014-08-18;2014;8;August;3
20140803;2014-08-03;2014;8;August;3
20140802;2014-08-02;2014;8;August;3
20140801;2014-08-01;2014;8;August;3
20140716;2014-07-16;2014;7;July;3
20140630;2014-06-30;2014;6;June;2
20140615;2014-06-15;2014;6;June;2
20140614;2014-06-14;2014;6;June;2
20140613;2014-06-13;2014;6;June;2
20140529;2014-05-29;2014;5;May;2
20140427;2014-04-27;2014;4;April;2
20140426;2014-04-26;2014;4;April;2
20140410;2014-04-10;2014;4;April;2
20140225;2014-02-25;2014;2;February;1
20140224;2014-02-24;2014;2;February;1
20140209;2014-02-09;2014;2;February;1
20140917;2014-09-17;2014;9;September;3
20140902;2014-09-02;2014;9;September;3
20140817;2014-08-17;2014;8;August;3
20140816;2014-08-16;2014;8;August;3
20140815;2014-08-15;2014;8;August;3
20140731;2014-07-31;2014;7;July;3
20140729;2014-07-29;2014;7;July;3
20140715;2014-07-15;2014;7;July;3
20140528;2014-05-28;2014;5;May;2
20140512;2014-05-12;2014;5;May;2
20140425;2014-04-25;2014;4;April;2
20140409;2014-04-09;2014;4;April;2
20140326;2014-03-26;2014;3;March;1
20140311;2014-03-11;2014;3;March;1
20140208;2014-02-08;2014;2;February;1
20141001;2014-10-01;2014;10;October;4
20140916;2014-09-16;2014;9;September;3
20140814;2014-08-14;2014;8;August;3
20140730;2014-07-30;2014;7;July;3
20140714;2014-07-14;2014;7;July;3
20140629;2014-06-29;2014;6;June;2
20140628;2014-06-28;2014;6;June;2
20140627;2014-06-27;2014;6;June;2
20140612;2014-06-12;2014;6;June;2
20140521;2014-05-21;2014;5;May;2
20140422;2014-04-22;2014;4;April;2
20140511;2014-05-11;2014;5;May;2
20140510;2014-05-10;2014;5;May;2
20140509;2014-05-09;2014;5;May;2
20140424;2014-04-24;2014;4;April;2
20140325;2014-03-25;2014;3;March;1
20140322;2014-03-22;2014;3;March;1
20140310;2014-03-10;2014;3;March;1
20140207;2014-02-07;2014;2;February;1
20140930;2014-09-30;2014;9;September;3
20140901;2014-09-01;2014;9;September;3
20140831;2014-08-31;2014;8;August;3
20140830;2014-08-30;2014;8;August;3
20140829;2014-08-29;2014;8;August;3
20140626;2014-06-26;2014;6;June;2
20140611;2014-06-11;2014;6;June;2
20140527;2014-05-27;2014;5;May;2
20140423;2014-04-23;2014;4;April;2
20140408;2014-04-08;2014;4;April;2
20140228;2014-02-28;2014;2;February;1
20140309;2014-03-09;2014;3;March;1
20140308;2014-03-08;2014;3;March;1
20140307;2014-03-07;2014;3;March;1
20140223;2014-02-23;2014;2;February;1
20140221;2014-02-21;2014;2;February;1
20140206;2014-02-06;2014;2;February;1
20140915;2014-09-15;2014;9;September;3
20140828;2014-08-28;2014;8;August;3
20140813;2014-08-13;2014;8;August;3
20140713;2014-07-13;2014;7;July;3
20140712;2014-07-12;2014;7;July;3
20140711;2014-07-11;2014;7;July;3
20140526;2014-05-26;2014;5;May;2
20140507;2014-05-07;2014;5;May;2
20140324;2014-03-24;2014;3;March;1
20140220;2014-02-20;2014;2;February;1
20140929;2014-09-29;2014;9;September;3
20140926;2014-09-26;2014;9;September;3
20140914;2014-09-14;2014;9;September;3
20140913;2014-09-13;2014;9;September;3
20140812;2014-08-12;2014;8;August;3
20140728;2014-07-28;2014;7;July;3
20140625;2014-06-25;2014;6;June;2
20140610;2014-06-10;2014;6;June;2
20140525;2014-05-25;2014;5;May;2
20140524;2014-05-24;2014;5;May;2
20140523;2014-05-23;2014;5;May;2
20140407;2014-04-07;2014;4;April;2
20140323;2014-03-23;2014;3;March;1
20140321;2014-03-21;2014;3;March;1
20140306;2014-03-06;2014;3;March;1
20140219;2014-02-19;2014;2;February;1
20141013;2014-10-13;2014;10;October;4
20140928;2014-09-28;2014;9;September;3
20140927;2014-09-27;2014;9;September;3
20140912;2014-09-12;2014;9;September;3
20140827;2014-08-27;2014;8;August;3
20140727;2014-07-27;2014;7;July;3
20140726;2014-07-26;2014;7;July;3
20140710;2014-07-10;2014;7;July;3
20140703;2014-07-03;2014;7;July;3
20140622;2014-06-22;2014;6;June;2
20140624;2014-06-24;2014;6;June;2
20140522;2014-05-22;2014;5;May;2
20140506;2014-05-06;2014;5;May;2
20140421;2014-04-21;2014;4;April;2
20140406;2014-04-06;2014;4;April;2
20140405;2014-04-05;2014;4;April;2
20140305;2014-03-05;2014;3;March;1
20140218;2014-02-18;2014;2;February;1
20141012;2014-10-12;2014;10;October;4
20141011;2014-10-11;2014;10;October;4
20141010;2014-10-10;2014;10;October;4
20140911;2014-09-11;2014;9;September;3
20140826;2014-08-26;2014;8;August;3
20140811;2014-08-11;2014;8;August;3
20140725;2014-07-25;2014;7;July;3
20140723;2014-07-23;2014;7;July;3
20140724;2014-07-24;2014;7;July;3
20140709;2014-07-09;2014;7;July;3
20140505;2014-05-05;2014;5;May;2
20140420;2014-04-20;2014;4;April;2
20140419;2014-04-19;2014;4;April;2
20140418;2014-04-18;2014;4;April;2
20140404;2014-04-04;2014;4;April;2
20140320;2014-03-20;2014;3;March;1
20140205;2014-02-05;2014;2;February;1
20141007;2014-10-07;2014;10;October;4
20140925;2014-09-25;2014;9;September;3
20140910;2014-09-10;2014;9;September;3
20140810;2014-08-10;2014;8;August;3
20140809;2014-08-09;2014;8;August;3
20140808;2014-08-08;2014;8;August;3
20140623;2014-06-23;2014;6;June;2
20140608;2014-06-08;2014;6;June;2
20140607;2014-06-07;2014;6;June;2
20140606;2014-06-06;2014;6;June;2
20140520;2014-05-20;2014;5;May;2
20140417;2014-04-17;2014;4;April;2
20140403;2014-04-03;2014;4;April;2
20140319;2014-03-19;2014;3;March;1
20140304;2014-03-04;2014;3;March;1
20140217;2014-02-17;2014;2;February;1
20140216;2014-02-16;2014;2;February;1
20140215;2014-02-15;2014;2;February;1
20141009;2014-10-09;2014;10;October;4
20140924;2014-09-24;2014;9;September;3
20140825;2014-08-25;2014;8;August;3
20140708;2014-07-08;2014;7;July;3
20140621;2014-06-21;2014;6;June;2
20140620;2014-06-20;2014;6;June;2
20140605;2014-06-05;2014;6;June;2
20140519;2014-05-19;2014;5;May;2
20140504;2014-05-04;2014;5;May;2
20140503;2014-05-03;2014;5;May;2
20140502;2014-05-02;2014;5;May;2
20140402;2014-04-02;2014;4;April;2
20140318;2014-03-18;2014;3;March;1
20140303;2014-03-03;2014;3;March;1
20140103;2014-01-03;2014;1;January;1
20140214;2014-02-14;2014;2;February;1
20141008;2014-10-08;2014;10;October;4
20140909;2014-09-09;2014;9;September;3
20140824;2014-08-24;2014;8;August;3
20140823;2014-08-23;2014;8;August;3
20140807;2014-08-07;2014;8;August;3
20140501;2014-05-01;2014;5;May;2
20140416;2014-04-16;2014;4;April;2
20140213;2014-02-13;2014;2;February;1
20140923;2014-09-23;2014;9;September;3
20140908;2014-09-08;2014;9;September;3
20140822;2014-08-22;2014;8;August;3
20140806;2014-08-06;2014;8;August;3
20140722;2014-07-22;2014;7;July;3
20140707;2014-07-07;2014;7;July;3
20140619;2014-06-19;2014;6;June;2
20140604;2014-06-04;2014;6;June;2
20140518;2014-05-18;2014;5;May;2
20140517;2014-05-17;2014;5;May;2
20140516;2014-05-16;2014;5;May;2
20140401;2014-04-01;2014;4;April;2
20140317;2014-03-17;2014;3;March;1
20140302;2014-03-02;2014;3;March;1
20140301;2014-03-01;2014;3;March;1
20140212;2014-02-12;2014;2;February;1
20140922;2014-09-22;2014;9;September;3
20140907;2014-09-07;2014;9;September;3
20140821;2014-08-21;2014;8;August;3
20140721;2014-07-21;2014;7;July;3
20140706;2014-07-06;2014;7;July;3
20140705;2014-07-05;2014;7;July;3
20140704;2014-07-04;2014;7;July;3
20140618;2014-06-18;2014;6;June;2
20140603;2014-06-03;2014;6;June;2
20140515;2014-05-15;2014;5;May;2
20140430;2014-04-30;2014;4;April;2
20140415;2014-04-15;2014;4;April;2
20140331;2014-03-31;2014;3;March;1
20140314;2014-03-14;2014;3;March;1
20140316;2014-03-16;2014;3;March;1
20140921;2014-09-21;2014;9;September;3
20140906;2014-09-06;2014;9;September;3
20140905;2014-09-05;2014;9;September;3
20140820;2014-08-20;2014;8;August;3
20140805;2014-08-05;2014;8;August;3
20140720;2014-07-20;2014;7;July;3
20140719;2014-07-19;2014;7;July;3
20140920;2014-09-20;2014;9;September;3
20140330;2014-03-30;2014;3;March;1
20140329;2014-03-29;2014;3;March;1
20130620;2013-06-20;2013;6;June;2
20130619;2013-06-19;2013;6;June;2
20130605;2013-06-05;2013;6;June;2
20130603;2013-06-03;2013;6;June;2
20130604;2013-06-04;2013;6;June;2
20140129;2014-01-29;2014;1;January;1
20140128;2014-01-28;2014;1;January;1
20140117;2014-01-17;2014;1;January;1
20140116;2014-01-16;2014;1;January;1
20140102;2014-01-02;2014;1;January;1
20131216;2013-12-16;2013;12;December;4
20131215;2013-12-15;2013;12;December;4
20131214;2013-12-14;2013;12;December;4
20131213;2013-12-13;2013;12;December;4
20131202;2013-12-02;2013;12;December;4
20131130;2013-11-30;2013;11;November;4
20131113;2013-11-13;2013;11;November;4
20131029;2013-10-29;2013;10;October;4
20131014;2013-10-14;2013;10;October;4
20131012;2013-10-12;2013;10;October;4
20131011;2013-10-11;2013;10;October;4
20130926;2013-09-26;2013;9;September;3
20130925;2013-09-25;2013;9;September;3
20130910;2013-09-10;2013;9;September;3
20130909;2013-09-09;2013;9;September;3
20130823;2013-08-23;2013;8;August;3
20130822;2013-08-22;2013;8;August;3
20130807;2013-08-07;2013;8;August;3
20130806;2013-08-06;2013;8;August;3
20130723;2013-07-23;2013;7;July;3
20130722;2013-07-22;2013;7;July;3
20130708;2013-07-08;2013;7;July;3
20130707;2013-07-07;2013;7;July;3
20130706;2013-07-06;2013;7;July;3
20130705;2013-07-05;2013;7;July;3
20130618;2013-06-18;2013;6;June;2
20140127;2014-01-27;2014;1;January;1
20140115;2014-01-15;2014;1;January;1
20131212;2013-12-12;2013;12;December;4
20131129;2013-11-29;2013;11;November;4
20131128;2013-11-28;2013;11;November;4
20131127;2013-11-27;2013;11;November;4
20131112;2013-11-12;2013;11;November;4
20131028;2013-10-28;2013;10;October;4
20131010;2013-10-10;2013;10;October;4
20130924;2013-09-24;2013;9;September;3
20130729;2013-07-29;2013;7;July;3
20130821;2013-08-21;2013;8;August;3
20130704;2013-07-04;2013;7;July;3
20130703;2013-07-03;2013;7;July;3
20140114;2014-01-14;2014;1;January;1
20131231;2013-12-31;2013;12;December;4
20131126;2013-11-26;2013;11;November;4
20131027;2013-10-27;2013;10;October;4
20131026;2013-10-26;2013;10;October;4
20131025;2013-10-25;2013;10;October;4
20131009;2013-10-09;2013;10;October;4
20130923;2013-09-23;2013;9;September;3
20130908;2013-09-08;2013;9;September;3
20130907;2013-09-07;2013;9;September;3
20130906;2013-09-06;2013;9;September;3
20130820;2013-08-20;2013;8;August;3
20130805;2013-08-05;2013;8;August;3
